x, y
5.196344158882274, 0.6239228642707841
5.380265556684898, 1.0847953610680332
5.513850571931013, 1.6127435776414267
5.632592807705339, 2.2881936484390804
5.762628462642983, 6.112642438136336
5.979623445138183, 3.5067224057716944
6.073842827872158, 2.608279954150091
6.381669167352339, 2.869462612096285
6.535582337092428, 2.405110916323916
6.729667812142039, 2.106223450879914
6.904393140054531, 1.8082260130807093
7.0831518319539235, 1.3081113883082733
7.301598825484406, 1.1863394241790843
7.559250116967556, 0.8613984222237205
7.7883451914234545, 0.7092846065673252
8.064711291805818, 0.5324118400647293
8.492086539857702, 0.2645944305845863
8.856218640595003, 0.09775470298698674
9.360389138957455, 0.22769873912750316
9.8055111885517, 0.7321825905198571
10.154800509817207, 0.8264446092643787
10.452624106609877, 0.7531386959746477
10.751738379878354, 0.5537725035398826
11.193472403723602, 0.7774121771964129
11.631334398141426, 0.9492684242465107
12.135343561944405, 0.9639134245836424
12.531258570898473, 4.128204436652957
13.742235774325218, 4.142768525386016
13.774986689898844, 4.523619445755513
15.900246841876, 4.5137482300586615
15.920897665488924, 0.8798462679522622
19.947485600890566, 0.8797653563481896
19.978300501750482, 0.08796439889420804
27.995821434909573, 0.07534218865889009
29.22244809060549, 0.0040590654709729
