x, y
-0.29508801882656943, 65475.42145074913
-0.10491198117343056, 83701.47325428744
0.09859492882357007, 105497.09308383171
0.2952218351290865, 128818.06247264998
0.5489513877673442, 156552.5432911709
0.6481923263272038, 169133.55143887142
0.7258380822739541, 177616.74550417805
0.7773481300325311, 184802.76730083977
0.8240407909004914, 189847.67342515994
0.8880511270562721, 198621.5591072954
0.9562559121426759, 208986.43439121466
0.9969960547262533, 212471.60807685094
