x, y
7.047943433191282, 0.00030462501448939514
9.021318167176254, 0.00036675553494841875
10.40350849399849, 0.0030448591630926163
11.220537680401755, 0.011327692129361308
11.770997364933013, 0.02718488466442564
12.185764301443214, 0.047147328155789966
12.669898452228189, 0.06611475599860903
13.053910618950303, 0.07513388199837719
14.066621252686554, 0.08568586994320158
15.50803985868859, 0.0790870522777327
16.626448890789938, 0.06488512808624088
17.51512655186435, 0.05200556392720529
18.792125427076236, 0.034518140720992234
20.283224815043646, 0.018705459603570188
21.886274944684715, 0.008614350295583632
