x, y
581.1570867704795, 0.10857177769165673
708.2855441351626, 0.5344534990014788
862.1796285676475, 0.6871855896107227
888.1677621421325, 0.6266066564722882
913.9739291543517, 0.5538849706058103
952.7493493316865, 0.42981949385956436
982.3271869072302, 0.29531505420730836
1006.62799417707, 0.22112734813533313
1026.39617980502, 0.18006307041243283
1045.2545326216418, 0.1531472626642582
1081.0192333142177, 0.0907082332034919
1095.2126251709383, 0.07199769935848474
1153.8058582204774, 0.036689059112208176
1184.475495169615, 0.022893106044828693
1207.3867396003352, 0.01703345164607599
1240.8189598129604, 0.01077176645082775
1264.325731174732, 0.008333189813954324
1280.3553310688606, 0.0060452015105158345
1337.4928316202745, 0.0037382146130572097
1363.3320834619967, 0.003262933569723553
1385.978649256694, 0.002653801689161286
1426.3090564206627, 0.0018878500222199131
1450.6264061052539, 0.0017014452756044815
1470.8412369314924, 0.001481428803575138
1512.3461555428116, 0.0013016540181014743
1522.7017071772025, 0.001078379455476827
1570.6747099563281, 0.000804015340762593
1593.0235122855001, 0.0006199717969059582
1625.5128148572942, 0.0005452982530164423
1647.9774140897262, 0.00048637739243387535
1662.9482994397636, 0.0004146337062348533
1783.0958577793463, 0.0002175498160718756
1968.5859543870483, 0.00008539587250857937
1991.0505536194803, 0.00006502253584763688
2015.8310909171116, 0.00005573669685106394
2036.04592174335, 0.00004203321152020767
2062.8115488111516, 0.000031484628684558255
2087.989104062817, 0.00002457960510231949
2124.7132648109755, 0.000017172935177959188
2141.8677489082006, 0.000013722223932162898
2170.4364991839075, 0.000010961130355285213
2194.323746084962, 0.000008931734376336783
2226.779963827253, 0.000006591615591704806
2240.162777361154, 0.000005095865484469043
2273.876218624553, 0.000004105956664129575
2290.93144823327, 0.000003155498145773542
2324.049362565618, 0.0000024348588509128785
