x, y
5.171106955767078, 0.002293541521033662
5.170653302606986, 0.04096852489846607
5.19270138995291, 0.10172186341170981
5.434368126237063, 0.16510083347415647
5.998227531540031, 0.27794861446823493
7.3259866238508, 0.3685399959784784
9.063003500674593, 0.3803131788707667
11.394832052088235, 0.3577619084657598
13.77716624229126, 0.3203152623515718
16.98295594420658, 0.2765578843839163
21.785363771821725, 0.22823814726821912
27.290396972744634, 0.19757110988873147
33.910954391810016, 0.17519847518885778
45.26683910046883, 0.1682722201596882
70.4280732213914, 0.1709713852895014
106.53919015246692, 0.1849962636147438
120.90979804015457, 0.1893865700006376
